,Company,Qualifications,Url,City,State,Title 1,Title 2
647,eightfold.ai,"tensorflow, c++, scala, apis, hadoop, b.sc, bachelors degree, doctoral degree, masters degree",https://www.simplyhired.co.in/job/tvMd_2YrcOGZ4ulzSCAmMvvuNuEnJXBdkxvwgJIicVnnP6xn1Hpr0Q?q=data+scientist,none,none,al/ml developer (data science/python skills),none
648,imurgence,"supply chain, .net, data visualization, deep learning, analytics, bachelors degree, masters degree",https://www.simplyhired.co.in/job/P3km7qVsyo65idY4HB3oYCHbrHxXruWm7zNVsKB8xHS0pkkDwGQTkQ?q=data+scientist,bengaluru,karnataka,senior ml engineer,none
649,felixhealthcare.ai,"sql, tableau, presentation skills, c++, communication skills, b.sc, bachelors degree",https://www.simplyhired.co.in/job/ByVnf4iHeTz9sI1FouwreUmUfeqVmCRiXtf5XmbjqmcjkTsosMVIQw?q=data+scientist,mumbai,maharashtra,data scientist,vice president
650,codersarts,"image processing, sql, statistical software, sas, deep learning, doctoral degree",https://www.simplyhired.co.in/job/i2KLTmzAi-yQXuytuU09ufW_Dns3sMNr-WCbn5Sn8W2hRDHJXJP8RQ?q=data+scientist,bengaluru,karnataka,data scientist power bi,none
651,pepsico,"marketing mix modeling, analytics, data science, bachelors degree, masters degree",https://www.simplyhired.co.in/job/RdvwzLhYH1Kn_AUDAkscBwRJotuwtOy2ktxEDOD7zssCC-FeJLwnog?q=data+scientist,mumbai,maharashtra,data science with python and machine learning trainer,none
652,e-con systems,"c++, c, machine learning",https://www.simplyhired.co.in/job/Vtl6b2eKEyhwNB2eIFD0vlzN711KfkjnDkNOiOkZ6X4eiq1-G6vumw?q=data+scientist,chennai,tamil nadu,senior data scientist,none
653,virtue sources,"sql, analytics, r, machine learning, python, masters degree",https://www.simplyhired.co.in/job/jHceUY4WlObYULa3uOZDdlxHae1mK8AI9hPmBLkP2JIgYDHbVypAfw?q=data+scientist,bengaluru,karnataka,cloud sdm-data analytics and visualisation,none
654,concentrix,"fraud, analytics, machine learning, python, data science",https://www.simplyhired.co.in/job/L5FUzxJEnvC35L7BWB9F3lffRlV6Ie07iH2o6IbAeRL-fTm1AW53OA?q=data+scientist,bengaluru,karnataka,data scientist,none
655,tamilnadu advanced technical training institute,"data science, ai, masters degree",https://www.simplyhired.co.in/job/k9Q13wuB-xpcU2B-d46Ko__xgpd6r4gDC7EOaCIOIrXvErld-RKEcA?q=data+scientist,gurgaon district,haryana,"big data engineer- hadoop , pyspark",none
656,kroll,"project management, analysis skills, azure, natural language processing, leadership, doctoral degree, bachelors degree, masters degree",https://www.simplyhired.co.in/job/GXDM9qzSTXUc8odG_s6achvLy4x4arPxQRV7xWem3UBv5wdia-VCAA?q=data+scientist,none,none,engineering leader,machine learning
657,testbook,"communication skills, teaching experience, microsoft office, data science",https://www.simplyhired.co.in/job/RlrXKQMbElBtoyeWQ3B10FcJesYjeqvxExTXBs_cK4c-oy3eL6jp4A?q=data+scientist,bengaluru,karnataka,data scientist,none
658,masters india private limited,"web services, image processing, natural language processing, deep learning, tensorflow, masters degree",https://www.simplyhired.co.in/job/vnGZw9I3cv_IATtPBFNWWBW-96piSiO_ojKybbsLCyxqR1c9Vvw96g?q=data+scientist,gurgaon district,haryana,chief data scientist,none
659,scitech patent art services,"python, data science",https://www.simplyhired.co.in/job/4yQkLof-teRN26HFECJvmm4oquF9zRn5HC-ObkEZnqPbGN5JPBmVrw?q=data+scientist,none,none,data scientist,none
660,winning edge,"software deployment, elasticsearch, analysis skills, natural language processing, deep learning",https://www.simplyhired.co.in/job/5jgb2hXILyC2cdhMGr1jzuDP9QQLl05v6zOYw428x6bqinWWPQjGHw?q=data+scientist,bengaluru,karnataka,deep learning deployment engineer (edge ai),none
661,"jpmorgan chase bank, n.a.","software deployment, flask, azure, sql, data visualization, masters degree",https://www.simplyhired.co.in/job/q74fdW55g7pQaZ59lvt55ed1I_IvLOATKFS1ZTgWDORCVjNoD8yBUg?q=data+scientist,bengaluru,karnataka,data science,none
662,cranium it inc,"itil, power bi, communication skills, azure, sql",https://www.simplyhired.co.in/job/zq9PIIZ_djfgkx30WCY7-TKicQ37ln7K6MmVnY2DASPmgSttauigLg?q=data+scientist,bengaluru,karnataka,ey gds consulting,data and analytics
663,l&d edutech,"machine learning, python, teaching experience, data science, diploma",https://www.simplyhired.co.in/job/zOqUwILWk_Q1lqI-sEEejz3kZ3yKvS5Q-MrNactc6JX4BXeEEtPASw?q=data+scientist,new delhi,delhi,data visualization analyst (data scientist ) _ trai _ delhi,none
664,zf,"sensors, analytics, machine learning, design thinking, ai, bachelors degree",https://www.simplyhired.co.in/job/-asxaIv4r_9aFemfyi_Z6BZ5zNmdBWxU0MwSID2q-Mf79maREIkiXQ?q=data+scientist,kolkata,west bengal,data science developer,none
665,ibst private limited,"software deployment, project management, analysis skills, power bi, azure, m.c.a., bachelors degree, masters degree",https://www.simplyhired.co.in/job/1haFgMdoiBHyQHk425m6-O7aW2ID7zbKolbaExnc-WJinTKQq1-Esw?q=data+scientist,none,none,ai/ml engineer,none
666,only much louder (oml),"sql, tensorflow, computer vision, apis, hadoop, bachelors degree",https://www.simplyhired.co.in/job/189y8S_vEmS8VAWikOlH0Im491Jx7YZDcIdQLK_CAGQ0vFDi48T2Pw?q=data+scientist,bengaluru,karnataka,consulting_data science_sr. consultant/consultant,none
667,amex,"perl, spark, apache hive, shell scripting, unix, bachelors degree",https://www.simplyhired.co.in/job/BidnDEoiaweEDbiXouZwTqZ8uM-jZ4ep6xE1nqjrAkJXTSLQZ9roQg?q=data+scientist,chennai,tamil nadu,sr machine learning engineer,none
668,bdb,"sql, statistical software, predictive analytics, sas, analytics, doctoral degree, masters degree",https://www.simplyhired.co.in/job/VKxzkCNnK_mRtwonjHfXzya0Pt-COFsWW5zjpprV_Gf00dXKYc9L8w?q=data+scientist,gurgaon district,haryana,machine learning engineer,none
669,comviva,"software deployment, fraud, leadership, sql, spark",https://www.simplyhired.co.in/job/izmuXah0Waamay_APBl-opBLzDtc3r45PENL5X919ozWGZpsZThz3g?q=data+scientist,bengaluru,karnataka,deep learning researcher,none
670,infognana ig solution,"d3.js, sql, apache hive, numpy, pandas, masters degree",https://www.simplyhired.co.in/job/EWnEnifxBG87J1Ub1uEcnKVKH3IvDB9u3fNrhmaIyutl8TU1h9SRyw?q=data+scientist,hyderabad,telangana,engineer,data science
671,conxai technologies gmbh,"deep learning, software deployment, c++, communication skills, c, masters degree",https://www.simplyhired.co.in/job/weTAmh1-0ArbEhweYl9l_LAi-Cine2w118rW0bO0zGc0rrxsQi5f0A?q=data+scientist,bengaluru,karnataka,machine learning engineer,none
672,inspiration manpower,"power bi, sql, tableau, banking, communication skills, bachelors degree, masters degree",https://www.simplyhired.co.in/job/I-ohrEJUEHorQriVaI09ZVcF_thKZ5ZHRGqZ8OUB2iISO91YcYedWg?q=data+scientist,kochi,kerala,data science,none
673,ey,"analysis skills, image processing, azure, waterfall, business intelligence, m.c.a., b.sc, bachelors degree, masters degree",https://www.simplyhired.co.in/job/4NKCAA2ahOmnOiDFclTpR91fFMrutpxjYE7W6YEhH6dgb5rVcygJxg?q=data+scientist,ahmadabad,gujarat,data scientist,none
674,nisg (national institute for smart government),"information security, big data, ai, bachelors degree, masters degree, m.c.a.",https://www.simplyhired.co.in/job/GLMJyKJi4F9gYn__y7rH_JC7V2N3yYWB7qBCD7DpH0dc_WGElUIqtg?q=data+scientist,bengaluru,karnataka,ai/ml engineer,none
675,financial fabric,"power bi, azure, sql, devops, communication skills, bachelors degree",https://www.simplyhired.co.in/job/Wm4yaCVzGhbo9HeovyCN-TUbtmcYB2j4hZz81a51cyAp3MpKR60OBw?q=data+scientist,chennai,tamil nadu,data science consultant,none
676,bizacuity,"software deployment, analysis skills, data modeling, azure, sql",https://www.simplyhired.co.in/job/bxK8lecCjB1Xlgt8WU1yU0-53dnFwxHocWl0JHv5Vk5f6pNQejzmKg?q=data+scientist,none,none,engineering leader,machine learning
677,deloitte,"deep learning, image processing, communication skills, computer vision, sql, bachelors degree, masters degree",https://www.simplyhired.co.in/job/7JgK3PtwqRTUmXVJkZuAf1fp5t3iC3f2MHRtbKnFyhJDYmKeu8Xc1Q?q=data+scientist,none,none,data scientist,none
678,mavenai technologies,"image processing, full-stack development, azure, predictive analytics, numpy",https://www.simplyhired.co.in/job/xvMOdSKVnbPxDksOEQgFwrO5QzJSQ8B1qqRGKHyILSDqeQANQZfA4g?q=data+scientist,noida,uttar pradesh,data scientist,none
679,tata insights and quants,"manufacturing, sql, spark, apache hive, predictive analytics, bachelors degree, masters degree",https://www.simplyhired.co.in/job/tA5vZV7jdFWZEzInHMUJwVVrRCTANFRhZw0lKrrP5RVwW_7rdQ0rTQ?q=data+scientist,thiruvananthapuram,kerala,data scientist,none
680,s&p global,"predictive analytics, product management, tensorflow, quality assurance, apis, m.c.a., masters degree",https://www.simplyhired.co.in/job/uRuyE-4hiGMTos_k5nrF8xIGSNk7bRZ7NaJJcn_tXUyMGYlVRwPbig?q=data+scientist,chennai,tamil nadu,"machine learning engineer, image processing",none
681,ferill dynamics,"deep learning, tensorflow, machine learning",https://www.simplyhired.co.in/job/nCz1clF4H4NAwbj-wb6m7X-NuY6REW5V89oeOsaNDFj8gC2wREKH5Q?q=data+scientist,chennai,tamil nadu,python and data science engineer (it jobs),none
682,cambridge technology enterprises (cte),"web services, pytorch, numpy, pandas, deep learning, bachelors degree, masters degree",https://www.simplyhired.co.in/job/XLFUgA-0qRh28TKLX-FGMKuBM0nldRftK2QziV6Y7_k9KklIEQXOYQ?q=data+scientist,bengaluru,karnataka,machine learning-consultant,none
683,satsure analytics india,"elasticsearch, sql, pytorch, spark, tensorflow, doctoral degree, bachelors degree, masters degree",https://www.simplyhired.co.in/job/XIL4JtvQRtJSMJDkvGzyFmFrz1LHl6325NRcwuZfgn2RCIsAFjpjYg?q=data+scientist,mumbai,maharashtra,data scientist,none
684,gadgeon,"tensorflow, c++, image processing, computer vision, pytorch",https://www.simplyhired.co.in/job/UQg670oA1anK4--itcWv9iTbxd-b38Vu1CSwWwjPDELA2I9itL4DSg?q=data+scientist,new delhi,delhi,data scientist/analytics engineer,machine learning/predictive modeling
685,zuru tech,"power bi, manufacturing, azure, sql, attribution modeling",https://www.simplyhired.co.in/job/YbeZMXxVwhVViqeGZhjEDq5-uiR42aHoHeGqrZdEypi3vMMkx5Am0w?q=data+scientist,bengaluru,karnataka,pl/sql expert,only for immediate joining
686,jk tech,"image processing, computer vision, apis, data science, ai",https://www.simplyhired.co.in/job/qvm4JRHicntqYH6xfj2vzAQxiu6shjIkO2FSm0V5JtBeSse8DZAXZA?q=data+scientist,bengaluru,karnataka,data scientist,none
687,flex,"communication skills, sql, r, machine learning, python",https://www.simplyhired.co.in/job/Jvd2_7BGQPBQG205y96he11JuqFaVEvIvcq-vtmCJsGu1HrqeUwpPg?q=data+scientist,bengaluru,karnataka,head of the department – (computer science engineering – data science),none
688,eightfold.ai,"tensorflow, c++, scala, apis, hadoop, b.sc, bachelors degree, doctoral degree, masters degree",https://www.simplyhired.co.in/job/tvMd_2YrcOGZ4ulzSCAmMvvuNuEnJXBdkxvwgJIicVnnP6xn1Hpr0Q?q=data+scientist,pune,maharashtra,data science manager,none
689,evc ventures,"sass, elasticsearch, css, sql, predictive analytics",https://www.simplyhired.co.in/job/t-gE7GtZ_Xyd_fK09s9LOk8NS8m46Mj9Ybnkn52edgzNswaeWjYkaQ?q=data+scientist,vadodara,gujarat,ai-ml engineer,none
690,gauge data solutions,"c++, spss, matlab, r, c, doctoral degree",https://www.simplyhired.co.in/job/scTVJhL-p39IAMVsng_W3V5J3ryyhkjsOvl83ml1glXSrPeaAYWGcA?q=data+scientist,madurai,tamil nadu,python ml/ai developer,none
691,techvantage systems,"image processing, data visualization, natural language processing, computer vision, machine learning, doctoral degree, bachelors degree, masters degree",https://www.simplyhired.co.in/job/OIC1vvZ21rFI4ZnScb6D8qmSGpq-Hfdmm1SlcqKH7vjyL1saV3WB6Q?q=data+scientist,ahmadabad,gujarat,data scientist,none
692,hubino,"deep learning, c++, image processing, c, machine learning, bachelors degree, masters degree",https://www.simplyhired.co.in/job/xvF7z2-tv_vFFpJXzp01lUUIY8qm3ewV43cxjATSnAc_0uMGQAEi7Q?q=data+scientist,bengaluru,karnataka,analyst,data science
693,hr inc consultants,"analysis skills, flask, node.js, numpy, pandas, bachelors degree",https://www.simplyhired.co.in/job/eavyDDFBrlTMu0arTSHNXwGkHMfcB6Cce7H8bj43bRE2-RO9h2-cyw?q=data+scientist,bhubaneswar,orissa,lead data scientist,none
694,wipro limited,"spark, machine learning",https://www.simplyhired.co.in/job/scaJg1yu-XNM5So9Ku3A5WMcUv6FoE3--ph-1sm_c7NKSNbgtoHlaw?q=data+scientist,chennai,tamil nadu,machine learning engineer,none
695,crosscope,"image processing, numpy, pandas, deep learning, communication skills",https://www.simplyhired.co.in/job/Jsv5uhMB_G_Nxb3pXH9XDL5yJbBAWbE94vmTFHdyZzVFBSMhFcukEg?q=data+scientist,mumbai,maharashtra,supply chain network data & analytics specialist,none
696,suntec web services,"jenkins, predictive analytics, tableau, ci/cd, eclipse",https://www.simplyhired.co.in/job/LTZYMKzhacuz4Zeiw8iO1Bl-zYqttLYq5Ow7yWR6VmArq9uLVFLP3A?q=data+scientist,bengaluru,karnataka,senior data scientist (databricks / mlflow),none
697,attain,"communication skills, agile, sql, waterfall, oracle, bachelors degree",https://www.simplyhired.co.in/job/SoWD5pJ8A5moxHtHmh0fYJl0lDSrHQelg4U7kiejlb2WGWaNjn052g?q=data+scientist,none,none,engineering leader,machine learning
698,mnr solutions,"power bi, image processing, spark, tableau, computer skills",https://www.simplyhired.co.in/job/5QWACY_yS0U46sPz-GAC3Sgq7_Pn7BySlPU1NpSRMLcPzVdPQhPayw?q=data+scientist,bengaluru,karnataka,computer vision research engineer,machine learning
699,new horizon college marathahalli,"quality assurance, data science",https://www.simplyhired.co.in/job/r31gWKTnYNYbVXnb5lb0OOt6w-oVFJMZh3J_QWdknB21LnvutXx3TQ?q=data+scientist,hyderabad,telangana,associate data scientist,none
700,ara resources,"project management, analysis skills, sql, spark, nosql, m.c.a., m.sc, bachelors degree, masters degree",https://www.simplyhired.co.in/job/HxBwumg_VLA7pGr1STUQrxyYFd8KNSquiJydw9XkgZEMRzwHk_PTQw?q=data+scientist,pune,maharashtra,bioinformatic (data scientist) -variant analyst,none
701,larsen & toubro limited,"analysis skills, power bi, image processing, data modeling, azure",https://www.simplyhired.co.in/job/GmolU3HI4iWnU4Xr1wd0V3pPuci92odwsp0GuLwKKtt87V_uIYIraw?q=data+scientist,chennai,tamil nadu,nsp big data 5,none
702,elroi software solution,"sql, numpy, pandas, natural language processing, tensorflow, bachelors degree",https://www.simplyhired.co.in/job/tGCep8w1yvTzvXuJ1ZDBeFyQ50hCUhunh4LDsoxrt58uANc6fFwbrg?q=data+scientist,ahmadabad,gujarat,data scientist,none
703,elite hr services,"r, python, statistics, data science, bachelors degree",https://www.simplyhired.co.in/job/i-KP2heng5OvvFMMj0ad75zAHf8pO5miBPSRhalm5xziet4F1EW59w?q=data+scientist,bengaluru,karnataka,data science & strategic analytics,"sql,sas & python"
704,nuware systems,"communication skills, sql, r, investment banking, microsoft excel, bachelors degree, masters degree",https://www.simplyhired.co.in/job/66nSojP2eXUhw_U6W8jqyz4THUq5XhJD_y2NRStzm6PixvBhC8XxZg?q=data+scientist,bengaluru,karnataka,ai-ml engineer,none
705,yellmon labs,"sql, spark, nosql, natural language processing, deep learning, bachelors degree",https://www.simplyhired.co.in/job/LdgapLyrn48NkqNKn7j90J0LdadwV23xJ8mb5G_OShNWEraor0y2GA?q=data+scientist,new delhi,delhi,data scientist,none
706,evvo technology solutions pvt ltd,"data modeling, azure, sql, pytorch, spark, masters degree",https://www.simplyhired.co.in/job/MtaTwdWq3JGPyishTjoubmnp0h0ouS6t7VA6O902bJtov4v0NGAqGw?q=data+scientist,vidhana veedhi,karnataka,software engineer,natural language processing (nlp)
707,skypoint cloud,"azure, spark, saas, git, tensorflow, doctoral degree, b.sc, bachelors degree, masters degree",https://www.simplyhired.co.in/job/xHf85NowL7uim-gZX_qKbqdDicKapOz1ABil74TrCOXk3wRw1n6NhA?q=data+scientist,bengaluru,karnataka,computer vision research/ platform engineer,machine learning
708,eightfold.ai,"tensorflow, c++, scala, apis, hadoop, b.sc, bachelors degree, doctoral degree, masters degree",https://www.simplyhired.co.in/job/tvMd_2YrcOGZ4ulzSCAmMvvuNuEnJXBdkxvwgJIicVnnP6xn1Hpr0Q?q=data+scientist,bengaluru,karnataka,data scientist,none
709,mercedes-benz research and development india private limited,"image processing, computer skills, opencv, application development, tensorflow, doctoral degree, masters degree",https://www.simplyhired.co.in/job/5E7vDS__n5VugOr7d3nj5XGaziKUy2cba2m3Il73OETGi7ziWdj25Q?q=data+scientist,bengaluru,karnataka,data scientist,none
710,s&p global,"agile, analytics, machine learning, python, tableau, bachelors degree",https://www.simplyhired.co.in/job/WIJd27VdfSXDKSHwAHwGB2x0HZ1YzlIVgeUP88gDePj9X8zgoRSHcw?q=data+scientist,bengaluru,karnataka,machine learning (ml) engineer,none
711,innoplexus,"analysis skills, image processing, spark, natural language processing, deep learning, doctoral degree, masters degree",https://www.simplyhired.co.in/job/Bb-A6o0cWgWcuxXrOYi9Yj-KOJGXuoP1aJ9_VW5xfnAlpdIlsavbew?q=data+scientist,bengaluru,karnataka,staff data science engineer,none
712,incedo,"scala, apache, spark, big data, google cloud platform, bachelors degree",https://www.simplyhired.co.in/job/bUVkXYj4mkZC0Wc2e9y1bVunFxGshDm-yhD4q_K-8G8voJvDNl6sgA?q=data+scientist,none,none,data scientist/ machine learning consultant ( uk location),none
713,infoanalytica,"web services, d3.js, sql, nosql, data visualization, doctoral degree, masters degree",https://www.simplyhired.co.in/job/THuR_Sk8J8jbEHz_QPnZ2RR9k-xEpInv-sFqc9JGa2mFkxWiOgXfZg?q=data+scientist,gurugram,haryana,data scientist,"wheat (fmcg, agrocommodities)(guntur) (saugat)"
714,"jpmorgan chase bank, n.a.","project planning, azure, sql, sas, data visualization, bachelors degree",https://www.simplyhired.co.in/job/av3zOyBcHnJD9BMLIuUMYkYybugie6D1jgn2gFC2Xuo5V1FD1gVxKw?q=data+scientist,bengaluru,karnataka,principal data & applied scientist,none
715,facctum solutions,"middleware, backbone.js, pytorch, node.js, nosql, bachelors degree",https://www.simplyhired.co.in/job/qr7JmVsh2lwMFA6LWwwlEX5wahwAgQMZPIZyTNLvefB2UcctFaQ2eg?q=data+scientist,bengaluru,karnataka,data scientist (5 years experience),none
716,ank aha,"spark, apache hive, microsoft excel, sas, numpy, bachelors degree",https://www.simplyhired.co.in/job/Tl0p9Uf4dkJXKtu7xS82KU6Ye_5byxu3adtDVsfi9n_lt6h2jkDbXg?q=data+scientist,chennai,tamil nadu,data scientist crsp irc180072,none
717,splore,"elasticsearch, analysis skills, sql, pytorch, microsoft excel, bachelors degree",https://www.simplyhired.co.in/job/tNvownbUSb0_SzB3-lI15e0eo3LZxgJgGiJpZYo-QzJGk28w3g37rw?q=data+scientist,none,none,engineering leader,machine learning
718,oaknorth bank,"machine learning, recruiting",https://www.simplyhired.co.in/job/L8KJOKAtnEZfmROaTo6A96LCHx9PcMxeipLIUg0FMtvZJ_hcCOi3Kg?q=data+scientist,bengaluru,karnataka,"director, machine learning",none
719,mercedes-benz research and development india private limited,"image processing, computer skills, opencv, application development, tensorflow, doctoral degree, masters degree",https://www.simplyhired.co.in/job/cE5-ryvJMONjyNR4zIi5Q2wTG7Gt9RtK6rSufzNK72kYCNwuIIaE3Q?q=data+scientist,bengaluru,karnataka,data scientist,none
